page,url,creation_date,author,title,keywords,verdict
34,https://www.reuters.com/article/factcheck-biden-beach/fact-check-low-quality-version-of-photo-of-biden-on-delaware-beach-misleads-on-social-media-idUSL1N32X05D,2022-12-07 02:17:53,Reuters Fact Check,Fact Check-Low quality version of photo of Biden on Delaware beach misleads on social media,"FACTCHECK,BIDEN/BEACH",Misleading
34,https://www.reuters.com/article/factcheck-global-news-fascism/fact-check-fabricated-global-news-headline-on-fascist-graffiti-circulates-online-idUSL1N32W2L6,2022-12-06 21:22:56,Reuters Fact Check,Fact Check-Fabricated Global News headline on ‘fascist graffiti’ circulates online,"FACTCHECK,GLOBAL NEWS/FASCISM",FALSE
34,https://www.reuters.com/article/factcheck-walsh-tweet/fact-check-purported-matt-walsh-tweet-about-consent-is-fabricated-idUSL1N32W2K9,2022-12-06 21:20:38,Reuters Fact Check,Fact Check-Purported Matt Walsh tweet about consent is fabricated,"FACTCHECK,WALSH/TWEET",FALSE
34,https://www.reuters.com/article/factcheck-disney-lab-onion/fact-check-the-onion-video-of-disney-stars-grown-in-a-genetic-engineering-lab-taken-seriously-idUSL1N32W22P,2022-12-06 20:33:32,Reuters Fact Check,Fact Check-The Onion video of Disney stars grown in a genetic engineering lab taken seriously,"FACTCHECK,DISNEY/LAB,ONION",Satire
34,https://www.reuters.com/article/factcheck-fetuses-food-products/fact-check-food-products-do-not-contain-human-fetal-cells-idUSL1N32W1ZP,2022-12-06 20:01:21,Reuters Fact Check,Fact Check-Food products do not contain human fetal cells,"FACTCHECK,FETUSES/FOOD,PRODUCTS",FALSE
34,https://www.reuters.com/article/factcheck-moderna-executed/fact-check-false-claims-moderna-ceo-was-executed-at-guantanamo-bay-stem-from-widely-debunked-website-idUSL1N32W1ZA,2022-12-06 19:55:20,Reuters Fact Check,Fact Check-False claims Moderna CEO was executed at Guantanamo Bay stem from widely-debunked website,"FACTCHECK,MODERNA/EXECUTED",FALSE
35,https://www.reuters.com/article/factcheck-pelosi-pox/fact-check-photo-does-not-show-pox-on-paul-pelosis-face-at-kennedy-center-contrary-to-claims-online-idUSL1N32W1Y9,2022-12-06 19:45:39,Reuters Fact Check,"Fact Check-Photo does not show ‘pox’ on Paul Pelosi’s face at Kennedy Center, contrary to claims online ","FACTCHECK,PELOSI/POX",FALSE
35,https://www.reuters.com/article/factcheck-artemis-space/fact-check-lengthier-artemis-i-trajectory-toward-moon-compared-to-apollo-11-is-not-proof-that-space-travel-is-a-hoax-idUSL1N32W1KI,2022-12-06 17:14:45,Reuters Fact Check,Fact Check-Lengthier Artemis I trajectory toward Moon compared to Apollo 11 is not proof that space travel is a hoax,"FACTCHECK,ARTEMIS/SPACE",Missing context
35,https://www.reuters.com/article/factcheck-biden-ukraine-children/fact-check-no-evidence-children-were-rescued-from-joe-biden-owned-property-in-ukraine-idUSL1N32W19W,2022-12-06 15:27:31,Reuters Fact Check,Fact Check-No evidence children were rescued from Joe Biden-owned property in Ukraine,"FACTCHECK,BIDEN/UKRAINE,CHILDREN",No evidence
35,https://www.reuters.com/article/factcheck-ftx-bankmanfried/fact-check-fabricated-new-york-times-headline-claiming-ftx-founder-bankman-fried-accidentally-ate-3000-shrimp-idUSL1N32W19B,2022-12-06 15:21:59,Reuters Fact Check,"Fact Check-Fabricated New York Times headline claiming FTX founder Bankman-Fried accidentally ate 3,000 shrimp  ","FACTCHECK,FTX/BANKMANFRIED",FALSE
35,https://www.reuters.com/article/factcheck-flatearth-1987/fact-check-1897-new-york-journal-article-did-not-reveal-the-earth-is-flat-idUSL1N32V24T,2022-12-05 21:07:42,Reuters Fact Check,Fact Check-1897 New York Journal article did not reveal the earth is flat,"FACTCHECK,FLATEARTH/1987",FALSE
35,https://www.reuters.com/article/factcheck-qanon-mass-arrests/fact-check-video-falsely-reports-the-arrests-and-executions-of-multiple-notable-figures-idUSL1N32V1J0,2022-12-05 18:24:32,Reuters Fact Check,Fact Check-Video falsely reports the arrests and executions of multiple notable figures,"FACTCHECK,QANON/MASS ARRESTS",FALSE
35,https://www.reuters.com/article/factcheck-merkel-handcuffs/fact-check-digitally-altered-image-of-former-german-chancellor-angela-merkel-in-handcuffs-idUSL1N32V16R,2022-12-05 15:21:17,Reuters Fact Check,Fact Check-Digitally altered image of former German chancellor Angela Merkel in handcuffs,"FACTCHECK,MERKEL/HANDCUFFS,Central / Eastern Europe,Germany,Europe,Euro Zone,Western Europe",Altered
35,https://www.reuters.com/article/factcheck-musk-snapchat-purchase/fact-check-tweet-suggesting-musk-will-buy-snapchat-is-fabricated-idUSL1N32S1V7,2022-12-02 19:27:05,Reuters Fact Check,Fact Check-‘Tweet’ suggesting Musk will buy Snapchat is fabricated,"FACTCHECK,MUSK/SNAPCHAT,PURCHASE",Satire
36,https://www.reuters.com/article/factcheck-musk-twitter-verification/fact-check-elon-musk-did-not-say-journalists-with-they-them-pronouns-would-pay-more-for-twitter-verification-idUSL1N32R28F,2022-12-01 19:10:45,Reuters Fact Check,Fact Check-Elon Musk did not say journalists with ‘they/them’ pronouns would pay more for Twitter verification,"FACTCHECK,MUSK/TWITTER,VERIFICATION",FALSE
36,https://www.reuters.com/article/factcheck-covid-casualties-vaccines/fact-check-finding-that-most-people-dying-from-covid-19-are-vaccinated-does-not-mean-vaccines-dont-work-idUSL1N32R1UI,2022-12-01 16:42:48,Reuters Fact Check,Fact Check-Finding that most people dying from COVID-19 are vaccinated does not mean vaccines don’t work,"FACTCHECK,COVID/CASUALTIES,VACCINES,Coronavirus,General News,Health / Medicine,Human Diseases / Conditions,Infectious Diseases",Misleading
36,https://www.reuters.com/article/factcheck-balenciaga-model/fact-check-photograph-shows-model-not-former-balenciaga-stylist-lotta-volkova-holding-two-dolls-covered-in-fake-blood-idUSL1N32Q2CA,2022-11-30 18:35:25,Reuters Fact Check,"Fact Check-Photograph shows model, not former Balenciaga stylist Lotta Volkova holding two dolls covered in fake blood","FACTCHECK,BALENCIAGA/MODEL",Miscaptioned
36,https://www.reuters.com/article/factcheck-latvia-symbol/fact-check-swastika-shaped-symbol-on-christmas-decorations-in-latvian-town-stems-from-countrys-history-not-nazism-idUSL1N32Q26I,2022-11-30 18:01:22,Reuters Fact Check,"Fact Check-Swastika-shaped symbol on Christmas decorations in Latvian town stems from country’s history, not Nazism","FACTCHECK,LATVIA/SYMBOL,Baltic States,Central / Eastern Europe,East European Countries,Emerging Market Countries,Europe,Euro Zone,Latvia",Missing context
36,https://www.reuters.com/article/factcheck-ukraine-injuries/fact-check-photos-show-casualty-training-not-ukraine-faking-injuries-idUSL1N32Q25W,2022-11-30 17:56:15,Reuters Fact Check,Fact Check-Photos show casualty training not Ukraine ‘faking’ injuries,"FACTCHECK,UKRAINE/INJURIES,Central / Eastern Europe,Emerging Market Countries,Europe,Ukraine",FALSE
36,https://www.reuters.com/article/factcheck-flat-earth-artemis/fact-check-artemis-i-capsule-entering-low-earth-orbit-before-heading-to-moon-is-not-proof-of-flat-earth-idUSL1N32Q226,2022-11-30 17:25:42,Reuters Fact Check,Fact Check-Artemis I capsule entering low-Earth orbit before heading to Moon is not proof of flat Earth,"FACTCHECK,FLAT EARTH/ARTEMIS",FALSE
36,https://www.reuters.com/article/fact-check-london-and-manchester-not-min/fact-check-london-and-manchester-not-minority-white-cities-ons-says-idUSL1N32Q1ML,2022-11-30 15:29:38,Reuters Fact Check,"Fact Check-London and Manchester not minority white cities, ONS says ","Fact Check,London and Manchester not minority white cities, ONS",Partially false
36,https://www.reuters.com/article/factcheck-meteor-germany/fact-check-video-purporting-to-show-a-meteor-falling-into-the-baltic-sea-near-germany-was-created-by-a-visual-effects-artist-idUSL1N32Q1AK,2022-11-30 14:04:02,Reuters Fact Check,Fact Check-Video purporting to show a meteor falling into the Baltic Sea near Germany was created by a visual effects artist,"FACTCHECK,METEOR/GERMANY,Central / Eastern Europe,Germany,Europe,Euro Zone,Western Europe",Missing context
36,https://www.reuters.com/article/factcheck-alcohol-qatar/fact-check-photo-of-heineken-cans-disguised-as-pepsi-is-unrelated-to-the-world-cup-in-qatar-idUSL1N32Q19S,2022-11-30 13:55:18,Reuters Fact Check,Fact Check-Photo of Heineken cans disguised as Pepsi is unrelated to the World Cup in Qatar,"FACTCHECK,ALCOHOL/QATAR,Asia / Pacific,Asia,Emerging Market Countries,Middle East,Qatar,South-West Asia,Gulf",Miscaptioned
36,https://www.reuters.com/article/factcheck-election-arizona/fact-check-election-day-turnout-numbers-do-not-account-for-arizona-early-voting-idUSL1N32Q198,2022-11-30 13:47:37,Reuters Fact Check,Fact Check-Election Day turnout numbers do not account for Arizona early voting,"FACTCHECK,ELECTION/ARIZONA,Americas,General News,North America,Government / Politics,United States,Arizona,Elections / Voting",Missing context
37,https://www.reuters.com/article/factcheck-charlie-hebdo-ukraine/fact-check-fabricated-charlie-hebdo-magazine-cover-shows-ukrainian-fans-defacing-world-cup-posters-with-nazi-symbols-idUSL1N32Q0TI,2022-11-30 11:25:50,Reuters Fact Check,Fact Check-Fabricated Charlie Hebdo magazine cover shows Ukrainian fans defacing World Cup posters with Nazi symbols,"FACTCHECK,CHARLIE HEBDO/UKRAINE,Central / Eastern Europe,Emerging Market Countries,Europe,Ukraine",FALSE
37,https://www.reuters.com/article/factcheck-disney-santa/fact-check-images-from-disney-series-of-children-holding-we-love-you-satan-placards-are-missing-context-idUSL1N32Q0IM,2022-11-30 08:37:43,Reuters Fact Check,Fact Check-Images from Disney series of children holding ‘We Love You Satan’ placards are missing context,"FACTCHECK,DISNEY/SANTA",Missing context
37,https://www.reuters.com/article/factcheck-pcr-covid-cloning/fact-check-pcr-test-for-covid-19-uses-gene-cloning-but-cannot-be-used-to-clone-humans-idUSL1N32P2G3,2022-11-29 21:18:11,Reuters Fact Check,Fact Check-PCR test for COVID-19 uses gene cloning but cannot be used to clone humans,"FACTCHECK,PCR/COVID,CLONING",FALSE
37,https://www.reuters.com/article/factcheck-cnn-headline-musk/fact-check-cnn-did-not-publish-headline-about-elon-musk-and-free-speech-on-twitter-idUSL1N32P1GX,2022-11-29 16:21:37,Reuters Fact Check,Fact Check-CNN did not publish headline about Elon Musk and free speech on Twitter,"FACTCHECK,CNN/HEADLINE,MUSK",Fabricated
37,https://www.reuters.com/article/factcheck-japan-world-cup/fact-check-images-of-dressing-rooms-strewn-with-rubbish-are-not-japanese-soccer-teams-changing-room-after-costa-rica-world-cup-match-idUSL1N32P10J,2022-11-29 13:38:55,Reuters Fact Check,Fact Check-Images of dressing rooms strewn with rubbish are not Japanese soccer team’s changing room after Costa Rica World Cup match,"FACTCHECK,JAPAN/WORLD CUP,Asia / Pacific,Asia,East Asia,Japan",FALSE
37,https://www.reuters.com/article/factcheck-wsj-sbf-saintly/fact-check-fabricated-wsj-headline-calling-sam-bankman-fried-saintly-and-on-a-mission-from-god-idUSL1N32O1CF,2022-11-28 16:55:39,Reuters Fact Check,Fact Check-Fabricated WSJ headline calling Sam Bankman-Fried ‘saintly’ and ‘on a mission from god’,"FACTCHECK,WSJ/SBF,SAINTLY",No evidence
37,https://www.reuters.com/article/factcheck-randy-voepel-thoughts-colorado/fact-check-altered-screenshot-of-california-politician-randy-voepel-sending-thoughts-and-prayers-attributed-to-colorado-shooting-on-nov-19-idUSL1N32O14F,2022-11-28 15:17:16,Reuters Fact Check,Fact Check-Altered screenshot of California politician Randy Voepel sending ‘thoughts and prayers’ attributed to Colorado shooting on Nov. 19,"FACTCHECK,RANDY VOEPEL/THOUGHTS,COLORADO",No evidence
37,https://www.reuters.com/article/factcheck-world-cup-israel/fact-check-video-shows-moroccan-football-fans-singing-in-support-of-palestine-in-2019-idUSL1N32O0XO,2022-11-28 13:59:23,Reuters Fact Check,Fact Check-Video shows Moroccan football fans singing in support of Palestine in 2019,"FACTCHECK,WORLD CUP/ISRAEL,Asia / Pacific,Asia,Emerging Market Countries,Israel,Middle East,South-West Asia",Miscaptioned
37,https://www.reuters.com/article/factcheck-braverman-staff/fact-check-suella-braverman-told-select-committee-home-office-staff-process-one-asylum-case-each-per-week-idUSL1N32O0O3,2022-11-28 11:36:46,Reuters Fact Check,Fact Check-Suella Braverman told select committee Home Office staff process one asylum case each per week,"FACTCHECK,BRAVERMAN/STAFF",Missing context
37,https://www.reuters.com/article/factcheck-al-jazeera-ukraine/fact-check-al-jazeera-did-not-release-clip-reporting-that-ukrainian-fans-were-arrested-in-qatar-for-defacing-world-cup-posters-with-nazi-symbols-idUSL1N32O0MR,2022-11-28 11:11:52,Reuters Fact Check,Fact Check-Al Jazeera did not release clip reporting that Ukrainian fans were arrested in Qatar for defacing World Cup posters with Nazi symbols,"FACTCHECK,AL JAZEERA/UKRAINE,Central / Eastern Europe,Emerging Market Countries,Europe,Ukraine",FALSE
38,https://www.reuters.com/article/factcheck-masks-titanium-dioxide/fact-check-no-evidence-titanium-dioxide-in-face-masks-is-dangerous-to-wearers-idUSL1N32L11T,2022-11-25 15:46:37,Reuters Fact Check,Fact Check-No evidence titanium dioxide in face masks is dangerous to wearers,"FACTCHECK,MASKS/TITANIUM,DIOXIDE",Misleading
38,https://www.reuters.com/article/factcheck-midterms-fraud/fact-check-election-graphs-published-by-mike-lindell-do-not-indicate-u-s-voter-fraud-idUSL1N32K1IQ,2022-11-24 18:40:09,Reuters Fact Check,Fact Check-Election graphs published by Mike Lindell do not indicate U.S. voter fraud,"FACTCHECK,MIDTERMS/FRAUD,Crime / Law / Justice,Crime,White Collar Crime / Fraud / Corporate Crime,General News,Financial Fraud / Securities Fraud",FALSE
38,https://www.reuters.com/article/factcheck-sport-soccer/fact-check-england-footballers-take-the-knee-at-qatar-world-cup-to-peacefully-protest-against-discrimination-injustice-and-inequality-idUSL1N32K0XU,2022-11-24 13:48:50,Reuters Fact Check,"Fact Check-England footballers take the knee at Qatar World Cup to ‘peacefully protest against discrimination, injustice, and inequality’","FACTCHECK,SPORT/SOCCER,Soccer,Sport",Misleading
38,https://www.reuters.com/article/factcheck-prayer-stadium/fact-check-video-does-not-show-collective-prayer-in-a-stadium-during-the-2022-qatar-world-cup-idUSL1N32J275,2022-11-23 20:09:34,Reuters Fact Check,Fact Check-Video does not show collective prayer in a stadium during the 2022 Qatar World Cup,"FACTCHECK,PRAYER/STADIUM",Miscaptioned
38,https://www.reuters.com/article/factcheck-reptilian-barahona/fact-check-video-claiming-to-show-a-reptilian-person-on-television-is-digitally-altered-idUSL1N32J24J,2022-11-23 19:38:29,Reuters Fact Check,Fact Check-Video claiming to show a ‘reptilian’ person on television is digitally altered,"FACTCHECK,REPTILIAN/BARAHONA",Altered
38,https://www.reuters.com/article/factcheck-freeman-islam/fact-check-morgan-freeman-did-not-announce-he-was-converting-to-islam-idUSL1N32J240,2022-11-23 19:35:03,Reuters Fact Check,Fact Check-Morgan Freeman did not announce he was converting to Islam,"FACTCHECK,FREEMAN/ISLAM",FALSE
38,https://www.reuters.com/article/factcheck-qatar-freeman/fact-check-morgan-freeman-did-not-announce-he-was-converting-to-islam-idUSL1N32J1TQ,2022-11-23 17:35:59,Reuters Fact Check,Fact Check-Morgan Freeman did not announce he was converting to Islam,"FACTCHECK,QATAR/FREEMAN,Asia / Pacific,Asia,Emerging Market Countries,Middle East,Qatar,South-West Asia,Gulf",FALSE
38,https://www.reuters.com/article/factcheck-arizona-katie-hobbs-voting-mac/fact-check-no-evidence-arizona-governor-elect-talked-about-turning-off-voting-machines-idUSL1N32J1T7,2022-11-23 17:30:46,Reuters Fact Check,Fact Check-No evidence Arizona governor-elect talked about ‘turning off voting machines’,"FACTCHECK,ARIZONA/KATIE HOBBS,VOTING MACHINES",FALSE
38,https://www.reuters.com/article/factcheck-maggie-hassan-fraud-columbia/fact-check-new-hampshire-officials-say-reporting-error-for-u-s-senator-maggie-hassan-votes-was-due-to-typo-idUSL1N32J1GF,2022-11-23 15:33:11,Reuters Fact Check,Fact Check-New Hampshire officials say reporting error for U.S. Senator Maggie Hassan votes was due to typo,"FACTCHECK,MAGGIE HASSAN/FRAUD,COLUMBIA",Misleading
38,https://www.reuters.com/article/factcheck-vaers-miscarriage/fact-check-graph-of-unverified-data-is-not-evidence-of-increased-miscarriage-risk-with-covid-vaccination-idUSL1N32I2KR,2022-11-22 21:51:58,Reuters Fact Check,Fact Check-Graph of unverified data is not evidence of increased miscarriage risk with COVID vaccination,"FACTCHECK,VAERS/MISCARRIAGE,Coronavirus,General News,Health / Medicine,Healthcare (TRBC level 1),Human Diseases / Conditions,Infectious Diseases,Pharmaceuticals & Medical Research (TRBC level 2),Science / Technology,Vaccines",Missing context
39,https://www.reuters.com/article/factcheck-maricopa-truck/fact-check-maricopa-county-says-bipartisan-staff-transport-mail-in-ballots-for-preparation-of-signature-verification-idUSL1N32I2JO,2022-11-22 21:30:48,Reuters Fact Check,Fact Check-Maricopa County says bipartisan staff transport mail-in ballots for preparation of signature verification,"FACTCHECK,MARICOPA/TRUCK",Misleading
